Date,Open,High,Low,Close,Adj Close,Volume
2014-09-02,63.599998474121094,63.869998931884766,63.47999954223633,63.68000030517578,52.3387336730957,3470600
2014-09-03,63.90999984741211,64.16000366210938,63.75,64.1500015258789,52.725032806396484,4701200
2014-09-04,64.12000274658203,64.37000274658203,64.0,64.22000122070312,52.78255844116211,5792000
2014-09-05,64.11000061035156,64.81999969482422,63.970001220703125,64.72000122070312,53.19352340698242,5457200
2014-09-08,64.62000274658203,65.25,64.58999633789062,65.0,53.42364501953125,4264100
2014-09-09,64.7300033569336,64.83000183105469,64.0999984741211,64.44000244140625,52.963382720947266,4745800
2014-09-10,64.83999633789062,64.95999908447266,64.33000183105469,64.77999877929688,53.24283218383789,3893000
2014-09-11,64.6500015258789,65.19000244140625,64.55999755859375,65.18000030517578,53.571598052978516,3577000
2014-09-12,65.25,65.54000091552734,65.0,65.2699966430664,53.64556884765625,5376800
2014-09-15,65.13999938964844,65.23999786376953,64.79000091552734,65.19000244140625,53.57979965209961,2720900
2014-09-16,65.25,65.91000366210938,64.9000015258789,65.80000305175781,54.0811653137207,2867100
2014-09-17,65.7699966430664,66.18000030517578,65.66000366210938,65.91000366210938,54.171573638916016,5096200
2014-09-18,66.08000183105469,66.66000366210938,66.04000091552734,66.58999633789062,54.7304573059082,4326900
2014-09-19,66.98999786376953,67.13999938964844,66.4000015258789,66.52999877929688,54.681156158447266,6504900
2014-09-22,66.31999969482422,66.36000061035156,65.75,66.08000183105469,54.311302185058594,3981700
2014-09-23,65.6500015258789,66.12000274658203,65.5,65.94999694824219,54.20444107055664,2718900
2014-09-24,66.31999969482422,66.55000305175781,66.08000183105469,66.19000244140625,54.401710510253906,3273600
2014-09-25,65.97000122070312,66.13999938964844,65.5,65.58000183105469,53.900360107421875,3122600
2014-09-26,65.80000305175781,65.80000305175781,64.98999786376953,65.4800033569336,53.818153381347656,2925400
2014-09-29,65.05999755859375,65.44999694824219,64.83000183105469,65.33999633789062,53.70309066772461,3520600
2014-09-30,65.43000030517578,65.56999969482422,64.83000183105469,64.8499984741211,53.30034255981445,4945700
2014-10-01,65.87999725341797,65.87999725341797,64.69999694824219,65.08000183105469,53.48939895629883,4246900
2014-10-02,65.08999633789062,65.1500015258789,64.37999725341797,64.83000183105469,53.283935546875,4306900
2014-10-03,65.22000122070312,65.76000213623047,65.12000274658203,65.66999816894531,53.974327087402344,3609800
2014-10-06,65.93000030517578,65.97000122070312,65.38999938964844,65.62000274658203,53.933223724365234,3428800
2014-10-07,65.12999725341797,65.19000244140625,64.0999984741211,64.22000122070312,52.78255844116211,6157400
2014-10-08,63.849998474121094,65.26000213623047,63.400001525878906,65.23999786376953,53.62089538574219,3411200
2014-10-09,64.94000244140625,65.37999725341797,64.29000091552734,64.30000305175781,52.848304748535156,3632100
2014-10-10,64.0199966430664,65.11000061035156,63.83000183105469,64.1500015258789,52.725032806396484,3281200
2014-10-13,64.05999755859375,64.5199966430664,63.22999954223633,63.279998779296875,52.00997543334961,4030300
2014-10-14,63.75,63.939998626708984,62.77000045776367,63.13999938964844,51.8948974609375,4432900
2014-10-15,61.90999984741211,63.13999938964844,60.58000183105469,62.869998931884766,51.67299270629883,6814100
2014-10-16,62.02000045776367,62.54999923706055,61.099998474121094,61.900001525878906,50.87574768066406,5488400
2014-10-17,62.45000076293945,62.810001373291016,61.900001525878906,62.58000183105469,51.43463897705078,5329400
2014-10-20,62.630001068115234,63.099998474121094,62.400001525878906,63.099998474121094,51.862030029296875,2900700
2014-10-21,63.40999984741211,64.75,63.40999984741211,64.68000030517578,53.1606330871582,3478200
2014-10-22,64.58999633789062,65.30000305175781,64.58000183105469,64.68000030517578,53.1606330871582,4294500
2014-10-23,64.2699966430664,65.19999694824219,63.779998779296875,64.3499984741211,52.889408111572266,6343000
2014-10-24,64.58000183105469,66.23999786376953,64.4000015258789,66.05000305175781,54.286643981933594,4784700
2014-10-27,65.94000244140625,66.62000274658203,65.79000091552734,66.19999694824219,54.40992736816406,4112500
2014-10-28,66.0,66.0999984741211,63.7400016784668,64.83000183105469,53.283935546875,8981000
2014-10-29,65.0,65.97000122070312,64.77999877929688,65.48999786376953,53.826377868652344,6196800
2014-10-30,65.4000015258789,66.9800033569336,65.30999755859375,66.80000305175781,54.9030647277832,4134900
2014-10-31,67.30000305175781,67.43000030517578,65.91000366210938,66.33000183105469,54.51676559448242,4471900
2014-11-03,66.05000305175781,66.66000366210938,66.02999877929688,66.54000091552734,54.68937301635742,3465400
2014-11-04,66.87999725341797,67.2300033569336,66.44999694824219,67.16999816894531,55.2071647644043,4057800
2014-11-05,67.41999816894531,67.61000061035156,66.76000213623047,66.98999786376953,55.059226989746094,3073900
2014-11-06,67.02999877929688,67.2300033569336,66.6500015258789,66.95999908447266,55.034568786621094,3091800
2014-11-07,66.81999969482422,66.93000030517578,66.25,66.5999984741211,54.73868942260742,3796800
2014-11-10,66.81999969482422,68.41999816894531,66.41999816894531,68.3499984741211,56.17702102661133,4438100
2014-11-11,68.3499984741211,68.66999816894531,67.80999755859375,67.8499984741211,55.76607131958008,5282300
2014-11-12,67.3499984741211,67.8499984741211,67.0199966430664,67.4000015258789,55.79918670654297,4499400
2014-11-13,67.68000030517578,68.16000366210938,67.41000366210938,67.68000030517578,56.03099822998047,3292700
2014-11-14,67.68000030517578,67.72000122070312,67.12000274658203,67.33000183105469,55.74121856689453,2333300
2014-11-17,67.06999969482422,67.3499984741211,66.94000244140625,67.29000091552734,55.70811080932617,3309300
2014-11-18,67.19000244140625,68.0,67.01000213623047,67.77999877929688,56.1137809753418,3705400
2014-11-19,67.66000366210938,67.66000366210938,66.91000366210938,67.20999908447266,55.64188766479492,3126000
2014-11-20,66.95999908447266,67.08000183105469,66.55999755859375,66.80000305175781,55.302459716796875,2467600
2014-11-21,67.44999694824219,67.5,67.02999877929688,67.36000061035156,55.76605987548828,5892000
2014-11-24,67.61000061035156,67.66999816894531,66.8499984741211,66.93000030517578,55.410091400146484,4574100
2014-11-25,66.86000061035156,67.22000122070312,66.75,66.8499984741211,55.34382247924805,4380000
2014-11-26,67.02999877929688,67.38999938964844,66.88999938964844,67.31999969482422,55.73295593261719,2372900
2014-11-28,67.7300033569336,68.55000305175781,67.5999984741211,68.12000274658203,56.395267486572266,2237800
2014-12-01,67.97000122070312,68.7699966430664,67.5999984741211,68.51000213623047,56.71812438964844,4669500
2014-12-02,68.62999725341797,70.7699966430664,68.58999633789062,70.37999725341797,58.26628112792969,8413400
2014-12-03,70.27999877929688,71.16000366210938,70.0,71.12999725341797,58.88715744018555,6423400
2014-12-04,70.9800033569336,72.44000244140625,70.83999633789062,72.37999725341797,59.92201614379883,6516600
2014-12-05,72.08999633789062,72.20999908447266,71.68000030517578,71.8499984741211,59.48325729370117,5787500
2014-12-08,71.97000122070312,72.86000061035156,71.81999969482422,72.83000183105469,60.2945671081543,4915100
2014-12-09,72.18000030517578,72.26000213623047,71.52999877929688,72.20999908447266,59.78128433227539,3794600
2014-12-10,71.9000015258789,72.19999694824219,71.0,71.05000305175781,58.82095718383789,4117600
2014-12-11,73.62999725341797,75.0999984741211,71.54000091552734,71.61000061035156,59.2845573425293,10901500
2014-12-12,71.45999908447266,71.6500015258789,69.47000122070312,69.55000305175781,57.57912826538086,7844400
2014-12-15,69.68000030517578,70.72000122070312,69.41999816894531,69.66999816894531,57.67847442626953,5718800
2014-12-16,69.38999938964844,71.3499984741211,69.02999877929688,69.26000213623047,57.33904266357422,4916700
2014-12-17,69.55999755859375,70.69999694824219,69.2300033569336,70.27999877929688,58.18347930908203,5506500
2014-12-18,71.19999694824219,72.4800033569336,70.91000366210938,72.44999694824219,59.9799690246582,5875600
2014-12-19,72.23999786376953,72.66000366210938,71.33000183105469,72.4000015258789,59.93860626220703,8311300
2014-12-22,70.94000244140625,71.58999633789062,70.25,71.41999816894531,59.12727737426758,4622900
2014-12-23,71.66999816894531,71.7300033569336,69.01000213623047,69.73999786376953,57.736427307128906,4768100
2014-12-24,70.04000091552734,70.70999908447266,70.04000091552734,70.16000366210938,58.084136962890625,1507000
2014-12-26,70.29000091552734,70.98999786376953,70.26000213623047,70.38999938964844,58.27454376220703,1438200
2014-12-29,69.91999816894531,70.38999938964844,69.88999938964844,70.0999984741211,58.03447341918945,1739600
2014-12-30,69.87999725341797,70.16000366210938,69.44000244140625,69.63999938964844,57.65363693237305,2726100
2014-12-31,69.94000244140625,70.5,68.93000030517578,68.98999786376953,57.11552429199219,2491000
2015-01-02,69.7699966430664,70.81999969482422,69.72000122070312,70.05999755859375,58.001338958740234,3146200
2015-01-05,69.7300033569336,70.08999633789062,69.1500015258789,69.37000274658203,57.43009567260742,4845500
2015-01-06,69.91999816894531,70.91000366210938,69.19999694824219,69.72000122070312,57.71985626220703,5127400
2015-01-07,70.02999877929688,70.52999877929688,68.44999694824219,69.2300033569336,57.314205169677734,9043000
2015-01-08,70.0,71.48999786376953,69.66000366210938,70.87000274658203,58.671932220458984,7472200
2015-01-09,70.02999877929688,70.11000061035156,69.01000213623047,69.93000030517578,57.89371871948242,8141700
2015-01-12,70.22000122070312,70.61000061035156,69.27999877929688,69.41999816894531,57.47150421142578,5797600
2015-01-13,70.06999969482422,70.80000305175781,68.80999755859375,69.37999725341797,57.43840408325195,3364800
2015-01-14,68.7699966430664,69.87999725341797,68.70999908447266,69.76000213623047,57.75298309326172,3376100
2015-01-15,70.44000244140625,71.2699966430664,69.7300033569336,69.73999786376953,57.736427307128906,4055000
2015-01-16,69.58999633789062,70.87999725341797,69.44000244140625,70.68000030517578,58.51463317871094,4263300
2015-01-20,70.87000274658203,72.0999984741211,70.87000274658203,72.02999877929688,59.632266998291016,6163300
2015-01-21,71.62000274658203,72.5,71.11000061035156,72.23999786376953,59.806114196777344,5195900
2015-01-22,72.69000244140625,72.69000244140625,71.63999938964844,72.45999908447266,59.98825454711914,4582800
2015-01-23,72.45999908447266,72.86000061035156,72.05000305175781,72.12999725341797,59.715057373046875,2903200
2015-01-26,71.86000061035156,72.16999816894531,71.05999755859375,72.11000061035156,59.6984977722168,3466600
2015-01-27,71.76000213623047,72.13999938964844,71.44999694824219,71.7300033569336,59.3839111328125,3661600
2015-01-28,72.11000061035156,72.37999725341797,70.76000213623047,70.97000122070312,58.75470733642578,3105200
2015-01-29,70.97000122070312,72.16000366210938,70.41999816894531,72.11000061035156,59.6984977722168,4416600
2015-01-30,73.0199966430664,73.47000122070312,71.58000183105469,72.0,59.60744857788086,6720100
2015-02-02,71.87000274658203,72.0,70.2300033569336,71.69000244140625,59.35078430175781,6274500
2015-02-03,71.58999633789062,71.63999938964844,69.8499984741211,70.88999938964844,58.6884765625,6811500
2015-02-04,70.2300033569336,70.48999786376953,69.7699966430664,70.22000122070312,58.133785247802734,5376400
2015-02-05,70.69999694824219,71.56999969482422,70.68000030517578,71.41000366210938,59.118980407714844,3847000
2015-02-06,71.16000366210938,71.38999938964844,70.23999786376953,70.36000061035156,58.24970245361328,3246000
2015-02-09,70.0,70.26000213623047,69.37999725341797,69.61000061035156,57.62880325317383,3771200
2015-02-10,70.11000061035156,70.55999755859375,69.88999938964844,70.5,58.3656120300293,6888000
2015-02-11,70.0,70.62000274658203,69.69999694824219,69.94999694824219,58.32392501831055,3456400
2015-02-12,70.19000244140625,70.55000305175781,69.83000183105469,70.52999877929688,58.807518005371094,3383500
2015-02-13,70.69000244140625,70.88999938964844,70.19000244140625,70.55999755859375,58.83253479003906,2691900
2015-02-17,70.41000366210938,71.62999725341797,70.30000305175781,71.55999755859375,59.66632843017578,3971600
2015-02-18,71.41000366210938,71.44999694824219,70.19999694824219,71.01000213623047,59.20774459838867,3800000
2015-02-19,70.83000183105469,71.29000091552734,70.7699966430664,71.12000274658203,59.299468994140625,2337000
2015-02-20,70.97000122070312,71.95999908447266,70.2699966430664,71.87999725341797,59.93313980102539,3461700
2015-02-23,71.80999755859375,71.91999816894531,70.70999908447266,71.08999633789062,59.27445983886719,3378600
2015-02-24,71.0,71.5,70.51000213623047,70.9000015258789,59.116031646728516,3158600
2015-02-25,70.87000274658203,70.87000274658203,70.05000305175781,70.36000061035156,58.665767669677734,3029500
2015-02-26,70.16999816894531,70.30999755859375,69.54000091552734,70.02999877929688,58.39061737060547,4544900
2015-02-27,69.94999694824219,70.5,69.91000366210938,70.16999816894531,58.507347106933594,3353200
2015-03-02,70.16999816894531,71.13999938964844,70.16000366210938,71.12000274658203,59.299468994140625,3815100
2015-03-03,71.12000274658203,71.1500015258789,70.08999633789062,70.37000274658203,58.674102783203125,4137300
2015-03-04,70.01000213623047,70.81999969482422,69.80999755859375,70.6500015258789,58.90756607055664,3005100
