Date,Open,High,Low,Close,Adj Close,Volume,Close_diff,5_day_SMA,20_day_SMA,50_day_SMA,14_day_RSI,Lagged_Close,ATR,Day_of_Week,Daily_Return,Volatility
2014-09-02,87.12000274658203,87.22000122070312,85.76000213623047,86.38999938964844,73.89183044433594,3726100.0,,,,,,,,1,,
2014-09-03,86.77999877929688,87.3499984741211,86.41999816894531,86.79000091552734,74.23394775390625,2824400.0,0.40000152587890625,,,,,86.38999938964844,,2,0.004630183223810036,
2014-09-04,86.76000213623047,88.44999694824219,86.70999908447266,87.05999755859375,74.46489715576172,3650100.0,0.26999664306640625,,,,,86.79000091552734,,3,0.0031109187719584597,
2014-09-05,86.94999694824219,87.80000305175781,86.73999786376953,87.75,75.0550537109375,3873500.0,0.69000244140625,,,,,87.05999755859375,,4,0.007925596838454618,
2014-09-08,87.69999694824219,88.0,87.41999816894531,87.91000366210938,75.19193267822266,2298000.0,0.160003662109375,87.18000030517578,,,,87.75,,0,0.0018234035568018836,
2014-09-09,88.0,88.8499984741211,87.48999786376953,88.55999755859375,75.74785614013672,4409400.0,0.649993896484375,87.61399993896484,,,,87.91000366210938,,1,0.007393855868584431,0.002649675779253879
2014-09-10,88.44000244140625,88.5,86.69000244140625,87.25,74.94476318359375,3355800.0,-1.30999755859375,87.70599975585938,,,,88.55999755859375,,2,-0.014792204095613437,0.009264587909982152
2014-09-11,86.76000213623047,87.12000274658203,86.19999694824219,87.08000183105469,74.79873657226562,3034500.0,-0.1699981689453125,87.71000061035156,,,,87.25,,3,-0.0019484030824677978,0.009265287449598286
2014-09-12,87.23999786376953,87.23999786376953,85.86000061035156,86.18000030517578,74.02568054199219,2582400.0,-0.9000015258789062,87.39600067138672,,,,87.08000183105469,,4,-0.010335341145548127,0.00899489027832504
2014-09-15,86.30000305175781,86.81999969482422,85.83000183105469,86.02999877929688,73.89680480957031,2441800.0,-0.15000152587890625,87.01999969482422,,,,86.18000030517578,,0,-0.0017405607489873187,0.008592693050481643
2014-09-16,86.0,87.37000274658203,85.8499984741211,87.16000366210938,74.86744689941406,2973700.0,1.1300048828125,86.74000091552735,,,,86.02999877929688,,1,0.013135009866865666,0.010674748306499933
2014-09-17,86.94999694824219,87.55999755859375,86.47000122070312,86.98999786376953,74.72142791748047,3302700.0,-0.17000579833984375,86.68800048828125,,,,87.16000366210938,,2,-0.001950502423094247,0.008490658937720181
2014-09-18,87.41999816894531,87.97000122070312,87.19000244140625,87.62999725341797,75.27116394042969,2584000.0,0.6399993896484375,86.79799957275391,,,,86.98999786376953,,3,0.007357160654845707,0.009109725004095499
2014-09-19,88.51000213623047,88.72000122070312,87.63999938964844,87.80000305175781,75.41718292236328,6486300.0,0.17000579833984375,87.12200012207032,,,,87.62999725341797,,4,0.0019400411236827342,0.00646157757186879
2014-09-22,87.80000305175781,88.44000244140625,87.4800033569336,87.7699966430664,75.39142608642578,2335400.0,-0.03000640869140625,87.46999969482422,,,60.19794807748244,87.80000305175781,1.1695182588636415,0,-0.00034175862925334144,0.006189058760234526
2014-09-23,87.31999969482422,87.69000244140625,86.37999725341797,86.58999633789062,74.37784576416016,2640200.0,-1.1800003051757812,87.35599822998047,,,46.21638060407736,87.7699966430664,1.1929895764875553,1,-0.013444233226696856,0.007652897173592739
2014-09-24,86.62000274658203,88.45999908447266,86.5999984741211,88.20999908447266,75.76935577392578,2661500.0,1.6200027465820312,87.5999984741211,,,59.96436924390793,86.58999633789062,1.262622034031126,2,0.018708890346414542,0.011708288796184099
2014-09-25,87.79000091552734,88.0,86.02999877929688,86.18000030517578,74.02568054199219,3657100.0,-2.029998779296875,87.30999908447265,,,44.58489215597021,88.20999908447266,1.3541019752964076,3,-0.02301325020254097,0.015906710235264448
2014-09-26,86.25,86.97000122070312,85.91000366210938,86.5999984741211,74.38641357421875,2260500.0,0.4199981689453125,87.06999816894532,,,47.58045118409628,86.18000030517578,1.3255810751456925,4,0.00487349927428693,0.016196530696397746
2014-09-29,85.58000183105469,86.94999694824219,85.58000183105469,86.51000213623047,74.30911254882812,3114800.0,-0.089996337890625,86.81799926757813,87.12199974060059,,46.99423686218327,86.5999984741211,1.329780854510848,0,-0.0010392187006506015,0.016174741281519227
2014-09-30,86.68000030517578,87.08000183105469,86.12000274658203,86.25,74.0857925415039,2843200.0,-0.26000213623046875,86.75,87.11499977111816,,45.25934313317226,86.51000213623047,1.2956049225435402,1,-0.003005457517166965,0.01509205202450543
2014-10-01,86.0,86.26000213623047,84.61000061035156,84.87999725341797,72.90898895263672,4140200.0,-1.3700027465820312,86.08399963378906,87.01949958801269,,37.42027475619305,86.25,1.3276854513226415,2,-0.01588408981544387,0.011466640124637143
2014-10-02,84.8499984741211,85.2699966430664,83.7300033569336,84.9000015258789,72.92618560791016,3047000.0,0.0200042724609375,85.82799987792968,86.91149978637695,,37.59025350618821,84.87999725341797,1.3465438225453343,3,0.0002356771101348354,0.007782987072215311
