Date,Open,High,Low,Close,Adj Close,Volume,5_day_SMA,20_day_SMA,50_day_SMA,14_day_RSI,Lagged_Close,ATR,Day_of_Week,Daily_Return,Volatility
2014-09-02,16.999000549316406,17.125,16.857999801635742,17.118999481201172,17.118999481201172,46520000,,,,,,,1,,
2014-09-03,17.12700080871582,17.16349983215332,16.877500534057617,16.950000762939453,16.950000762939453,39874000,,,,,17.118999481201172,,2,-0.009871997393732124,
2014-09-04,17.184499740600586,17.4689998626709,17.179000854492188,17.297500610351562,17.297500610351562,79312000,,,,,16.950000762939453,,3,0.020501465001223185,
2014-09-05,17.315000534057617,17.34149932861328,17.125,17.319000244140625,17.319000244140625,42140000,,,,,17.297500610351562,,4,0.0012429329689513935,
2014-09-08,17.226999282836914,17.29050064086914,16.95199966430664,17.117000579833984,17.117000579833984,59106000,17.16050033569336,,,,17.319000244140625,,0,-0.011663471416312299,
2014-09-09,17.08049964904785,17.08799934387207,16.458999633789062,16.487499237060547,16.487499237060547,92936000,17.034200286865236,,,,17.117000579833984,,1,-0.0367763814599078,0.020859136890868837
2014-09-10,16.71500015258789,16.749000549316406,16.44099998474121,16.566499710083008,16.566499710083008,75948000,16.957500076293947,,,,16.487499237060547,,2,0.004791537630211673,0.021432430233071387
2014-09-11,16.496999740600586,16.65049934387207,16.319499969482422,16.525999069213867,16.525999069213867,54404000,16.803199768066406,,,,16.566499710083008,,3,-0.0024447313299676976,0.016708625670248476
2014-09-12,16.47800064086914,16.644500732421875,16.43950080871582,16.559499740600586,16.559499740600586,68586000,16.651299667358398,,,,16.525999069213867,,4,0.00202714953851868,0.016831689025537517
2014-09-15,16.545499801635742,16.566499710083008,15.949999809265137,16.194499969482422,16.194499969482422,80008000,16.466799545288087,,,,16.559499740600586,,0,-0.022041714836545268,0.01787841869107739
2014-09-16,16.053499221801758,16.474000930786133,16.0049991607666,16.38800048828125,16.38800048828125,65198000,16.446899795532225,,,,16.194499969482422,,1,0.011948533092313252,0.012797534981306969
2014-09-17,16.38800048828125,16.399999618530273,16.076000213623047,16.200000762939453,16.200000762939453,82720000,16.373600006103516,,,,16.38800048828125,,2,-0.011471791538951392,0.012977346975713424
2014-09-18,16.27199935913086,16.354999542236328,16.18549919128418,16.25,16.25,51538000,16.318400192260743,,,,16.200000762939453,,3,0.003086372512705715,0.013413720756356507
2014-09-19,16.3799991607666,16.63800048828125,16.278499603271484,16.56599998474121,16.56599998474121,137724000,16.319700241088867,,,,16.25,,4,0.01944615290715146,0.016938845620753682
2014-09-22,16.42449951171875,16.47450065612793,16.05299949645996,16.225000381469727,16.225000381469727,62194000,16.325800323486327,,,35.80000921635558,16.56599998474121,0.38528419821069465,0,-0.020584305419870552,0.016466523192968135
2014-09-23,16.12299919128418,16.3799991607666,16.0625,16.181499481201172,16.181499481201172,47052000,16.284500122070312,,,34.95984141559652,16.225000381469727,0.378068142404304,1,-0.0026811031892631787,0.015168978922246851
