Date,Open,High,Low,Close,Adj Close,Volume,5_day_SMA,20_day_SMA,50_day_SMA,14_day_RSI,Lagged_Close,ATR,Day_of_Week,Daily_Return,Volatility
2014-09-02,28.51421356201172,28.812395095825195,28.481304168701172,28.787464141845703,28.71693992614746,31568434,,,,,,,1,,
2014-09-03,28.920597076416016,29.06968879699707,28.671283721923828,28.817880630493164,28.747282028198242,24302540,,,,,28.787464141845703,,2,0.001056587982101842,
2014-09-04,28.920597076416016,29.219776153564453,28.881704330444336,29.01932716369629,28.94823455810547,29163850,,,,,28.817880630493164,,3,0.00699033130805482,
2014-09-05,29.119054794311523,29.247201919555664,29.017831802368164,29.223766326904297,29.15217399597168,32647388,,,,,29.01932716369629,,4,0.007044931195502091,
2014-09-08,29.24969482421875,29.50748634338379,29.2347354888916,29.4052677154541,29.333229064941406,28620362,29.05074119567871,,,,29.223766326904297,,0,0.006210745956543917,
2014-09-09,29.3643798828125,29.369365692138672,28.920597076416016,28.97096061706543,28.899988174438477,25744488,29.087440490722656,,,,29.4052677154541,,1,-0.01476970393846877,0.009324617262699446
2014-09-10,28.995393753051758,29.09511947631836,28.768016815185547,29.07517433166504,29.00394630432129,19547521,29.13889923095703,,,,28.97096061706543,,2,0.0035971784290169673,0.009376664934713164
2014-09-11,28.938549041748047,29.01085090637207,28.73410987854004,28.987913131713867,28.916898727416992,24420864,29.132616424560545,,,,29.07517433166504,,3,-0.0030012270590631385,0.00905713888780941
2014-09-12,28.970462799072266,29.00237464904785,28.644357681274414,28.702198028564453,28.63188362121582,32033708,29.02830276489258,,,,28.987913131713867,,4,-0.009856352951355785,0.008836095782771638
2014-09-15,28.568565368652344,28.668790817260742,28.332712173461914,28.5765438079834,28.50653839111328,31951483,28.86255798339844,,,,28.702198028564453,,0,-0.004377860554651725,0.0069821569049200215
2014-09-16,28.559589385986328,28.995393753051758,28.554603576660156,28.91810417175293,28.847259521484375,29607064,28.851986694335938,,,,28.5765438079834,,1,0.011952472841523676,0.008374867804421808
2014-09-17,28.921096801757812,29.295568466186523,28.859516143798828,29.158445358276367,29.087013244628906,33856699,28.868640899658203,,,,28.91810417175293,,2,0.008311097611931384,0.00915727520630394
2014-09-18,29.26963996887207,29.396291732788086,29.16991424560547,29.382829666137695,29.310848236083984,28891103,28.94762420654297,,,,29.158445358276367,,3,0.007695345382933372,0.009351392367332382
2014-09-19,29.4940242767334,29.742341995239258,29.394298553466797,29.722396850585938,29.64958381652832,74732617,29.151663970947265,,,,29.382829666137695,,4,0.011556653607109002,0.006651023972747999
2014-09-22,29.60970687866211,29.616138458251953,29.093124389648438,29.288089752197266,29.216339111328125,33790518,29.29397315979004,,,56.739607549648746,29.722396850585938,0.3889807898012789,0,-0.014612115589867414,0.011115170409663346
2014-09-23,29.262161254882812,29.262161254882812,28.970462799072266,28.976943969726562,28.905956268310547,29428575,29.305741119384766,,,49.42232805081547,29.288089752197266,0.3813848174913015,1,-0.01062362841357245,0.012115496433598178
2014-09-24,28.993398666381836,29.400779724121094,28.9465274810791,29.31900405883789,29.24717903137207,34562632,29.33785285949707,,,56.1217292880663,28.976943969726562,0.38887941012272653,2,0.011804560531596842,0.012764415933792286
2014-09-25,29.29706573486328,29.318506240844727,28.630395889282227,28.674274444580078,28.604026794433594,38519466,29.19614181518555,,,44.22980627524507,29.31900405883789,0.4187680287775249,3,-0.021990160817330517,0.015563914796108372
2014-09-26,28.724138259887695,28.883201599121094,28.654329299926758,28.7759952545166,28.70549964904785,28873054,29.00686149597168,,,46.16791923298905,28.674274444580078,0.4003528101173952,4,0.0035474588950148433,0.013772125611042489
2014-09-29,28.509227752685547,28.830345153808594,28.48030662536621,28.739097595214844,28.66869354248047,25648224,28.897063064575196,29.026083850860594,,45.54956848650606,28.7759952545166,0.3955951057465021,0,-0.0012822374682580628,0.013050180642215343
2014-09-30,28.767518997192383,28.913118362426758,28.564077377319336,28.788959503173828,28.71843147277832,32434806,28.85946617126465,29.026158618927003,,46.590607453985754,28.739097595214844,0.3912924856914498,1,0.0017349851641579317,0.012574793975855866
2014-10-01,28.72164535522461,28.799930572509766,28.272876739501953,28.335704803466797,28.26628875732422,28909153,28.66280632019043,29.002049827575682,,39.24527946774845,28.788959503173828,0.40358181287089434,2,-0.015744045895686565,0.011413636275817358
2014-10-02,28.2878360748291,28.5172061920166,28.088882446289062,28.42595672607422,28.3563175201416,23568530,28.61314277648926,28.97238130569458,,41.232069830433865,28.335704803466797,0.40577952994994015,3,0.003185095385253245,0.00807168144408803
2014-10-03,28.574050903320312,28.782228469848633,28.5466251373291,28.685245513916016,28.614973068237305,22834521,28.59499282836914,28.945455265045165,,46.63173759192983,28.42595672607422,0.40145716731698056,4,0.009121550079753682,0.00927490115434537
2014-10-06,28.860763549804688,28.970462799072266,28.643360137939453,28.788461685180664,28.71793556213379,24292512,28.604865646362306,28.914614963531495,,48.65419911153319,28.685245513916016,0.3950669832716181,0,0.003598232102094867,0.009440088891552963
