Date,Open,High,Low,Close,Adj Close,Volume,5_day_SMA,20_day_SMA,50_day_SMA,14_day_RSI,Lagged_Close,ATR,Day_of_Week,Daily_Return,Volatility
2014-09-02,56.9942741394043,57.347328186035156,56.9370231628418,57.0515251159668,41.76961898803711,6345116,,,,,,,1,,
2014-09-03,57.36641311645508,58.07251739501953,57.30915832519531,57.709922790527344,42.25166320800781,9532818,,,,,57.0515251159668,,2,0.01154040445408322,
2014-09-04,57.79580307006836,58.20610809326172,57.17557144165039,57.328243255615234,41.97220230102539,11327832,,,,,57.709922790527344,,3,-0.006613759236821615,
2014-09-05,57.652671813964844,58.377864837646484,57.39503860473633,58.377864837646484,42.740684509277344,11259922,,,,,57.328243255615234,,4,0.018308978653875707,
2014-09-08,58.41603088378906,58.520992279052734,58.04389190673828,58.25381851196289,42.64985656738281,8824579,57.74427490234375,,,,58.377864837646484,,0,-0.002124886307996676,
2014-09-09,58.053436279296875,58.23473358154297,57.700382232666016,57.786258697509766,42.30754470825195,7800998,57.891221618652345,,,,58.25381851196289,,1,-0.008026251778793014,0.01169226829303102
2014-09-10,57.89122009277344,58.082061767578125,57.58587646484375,57.97710037231445,42.447269439697266,9655014,57.94465713500976,,,,57.786258697509766,,2,0.003302544222557824,0.010654872271891689
2014-09-11,57.45228958129883,57.671756744384766,57.07061004638672,57.347328186035156,42.29243850708008,8158890,57.94847412109375,,,,57.97710037231445,,3,-0.010862429859980205,0.011543203948340382
2014-09-12,57.13740539550781,57.375953674316406,56.54580307006836,56.82251739501953,41.905418395996094,7358846,57.63740463256836,,,,57.347328186035156,,4,-0.009151442754458117,0.00585801851456654
2014-09-15,56.917938232421875,57.242366790771484,56.774810791015625,56.79389190673828,41.884315490722656,8110367,57.345419311523436,,,,56.82251739501953,,0,-0.0005037701529879701,0.006121630380142247
2014-09-16,56.78435134887695,57.30915832519531,56.564884185791016,57.242366790771484,42.21504211425781,9479579,57.23664093017578,,,,56.79389190673828,,1,0.007896533746439616,0.008029476709105353
2014-09-17,56.803436279296875,57.261451721191406,56.564884185791016,57.13740539550781,42.137638092041016,10764218,57.068701934814456,,,,57.242366790771484,,2,-0.0018336312970307356,0.007515394479466825
2014-09-18,57.375953674316406,57.57633590698242,57.08015441894531,57.54771041870117,42.44023895263672,8388297,57.108778381347655,,,,57.13740539550781,,3,0.007181023015539578,0.007048252581010946
2014-09-19,57.96755599975586,58.10114669799805,57.71946716308594,57.71946716308594,42.566898345947266,15175774,57.288168334960936,,,,57.54771041870117,,4,0.002984597356438856,0.00438727070461968
2014-09-22,57.60496139526367,58.1870231628418,57.5,57.80534362792969,42.630226135253906,9767884,57.49045867919922,,,57.97980359486054,57.71946716308594,0.6856365888744358,0,0.001487824975949792,0.004050684793207777
2014-09-23,57.39503860473633,57.9484748840332,56.95610809326172,57.51908493041992,42.419124603271484,8396681,57.54580230712891,,,52.61733376943664,57.80534362792969,0.7182895509122618,1,-0.004952114796727081,0.004632366608344879
2014-09-24,57.54771041870117,57.76717758178711,57.47137451171875,57.595420837402344,42.47541427612305,12015949,57.63740539550781,,,53.84329787588618,57.51908493041992,0.6748357848119799,2,0.001327140497362933,0.004361250092376284
2014-09-25,57.51908493041992,57.729007720947266,56.89885330200195,56.90839767456055,41.96875,9109006,57.509542846679686,,,43.047924446119794,57.595420837402344,0.6903239863258357,3,-0.011928433768742308,0.006227681562970712
2014-09-26,56.98473358154297,57.0515251159668,55.86832046508789,56.66984558105469,41.792823791503906,11303938,57.299618530273435,,,40.04560169607427,56.90839767456055,0.7381212971501353,4,-0.004191861012676101,0.005515676384075918
2014-09-29,56.32633590698242,56.98473358154297,56.11641311645508,56.68893051147461,41.8068962097168,9137722,57.07633590698242,57.41412220001221,,40.403711660209076,56.66984558105469,0.75043289397239,0,0.0003367739972508499,0.005265915262997952
