Date,Open,High,Low,Close,Adj Close,Volume,5_day_SMA,20_day_SMA,50_day_SMA,14_day_RSI,Lagged_Close,ATR,Day_of_Week,Daily_Return,Volatility
2014-09-02,120.88999938964844,122.80999755859375,120.56999969482422,122.72000122070312,118.92134857177734,2156000,,,,,,,1,,
2014-09-03,122.83000183105469,124.37000274658203,122.81999969482422,123.75,119.91944885253906,1614700,,,,,122.72000122070312,,2,0.008393079930340663,
2014-09-04,123.9800033569336,125.23999786376953,123.63999938964844,123.87999725341797,120.0454330444336,1496600,,,,,123.75,,3,0.0010504828559028123,
2014-09-05,123.80999755859375,124.66000366210938,123.41000366210938,124.62999725341797,120.77223205566406,1390300,,,,,123.87999725341797,,4,0.006054246178789802,
2014-09-08,125.01000213623047,125.25,124.06999969482422,124.9800033569336,121.11136627197266,1649900,123.99199981689453,,,,124.62999725341797,,0,0.0028083616402874156,
2014-09-09,124.77999877929688,124.94999694824219,123.77999877929688,124.0,120.16172790527344,1398700,124.24799957275391,,,,124.9800033569336,,1,-0.007841281249887477,0.0062384093853963835
2014-09-10,124.5,124.66999816894531,123.45999908447266,123.61000061035156,119.78377532958984,1336700,124.21999969482422,,,,124.0,,2,-0.0031451563681325068,0.005403507925745765
2014-09-11,123.23999786376953,123.66000366210938,122.44999694824219,123.30000305175781,119.62857055664062,1420200,124.10400085449218,,,,123.61000061035156,,3,-0.002507867948087328,0.0054294882115385685
2014-09-12,123.36000061035156,123.45999908447266,122.55999755859375,123.27999877929688,119.60916137695312,1700900,123.83400115966796,,,,123.30000305175781,,4,-0.00016224064854675202,0.003938391082779188
2014-09-15,123.05000305175781,123.26000213623047,121.68000030517578,122.33999633789062,118.69713592529297,1296000,123.30599975585938,,,,123.27999877929688,,0,-0.007624938763092448,0.0033635098655357657
2014-09-16,122.08000183105469,122.83999633789062,121.47000122070312,122.61000061035156,118.95909881591797,1334200,123.02799987792969,,,,122.33999633789062,,1,0.0022069991870459216,0.0036735980984067703
2014-09-17,122.6500015258789,124.08999633789062,122.47000122070312,123.5999984741211,119.91960144042969,1463400,123.0259994506836,,,,122.61000061035156,,2,0.008074364724258487,0.005799172106400479
2014-09-18,123.80999755859375,124.58000183105469,123.62999725341797,124.12999725341797,120.433837890625,783600,123.19199829101562,,,,123.5999984741211,,3,0.004288016066665623,0.005861306534479252
2014-09-19,124.80000305175781,125.05999755859375,123.04000091552734,123.23999786376953,119.57032775878906,1215500,123.18399810791016,,,,124.12999725341797,,4,-0.007169897763160793,0.0070354504447833486
2014-09-22,123.2300033569336,123.2300033569336,121.41000366210938,121.80999755859375,118.18291473388672,975000,123.07799835205078,,,38.533407905176,123.23999786376953,1.4332470776005448,0,-0.01160337820483015,0.008230500657606991
